date,igpm_acc
2005-04-19,46.28595298
2005-04-20,46.32771495
2005-04-22,46.36948885
2005-04-25,46.41127467
2005-04-26,46.45307242
2005-04-27,46.4948821
2005-04-28,46.53670372
2005-04-29,46.57853727
2005-05-02,46.56777673
2005-05-03,46.55701698
2005-05-04,46.54625803
2005-05-05,46.53549986
2005-05-06,46.52474248
2005-05-09,46.51398589
2005-05-10,46.50323009
2005-05-11,46.49247508
2005-05-12,46.48172085
2005-05-13,46.47096742
2005-05-16,46.46021478
2005-05-17,46.44946293
2005-05-18,46.43871186
2005-05-19,46.42796159
2005-05-20,46.4172121
2005-05-23,46.40646341
2005-05-24,46.3957155
2005-05-25,46.38496838
2005-05-27,46.37422205
2005-05-30,46.36347651
2005-05-31,46.35273176
2005-06-01,46.33122091
2005-06-02,46.30971323
2005-06-03,46.2882087
2005-06-06,46.26670734
2005-06-07,46.24520913
2005-06-08,46.22371409
2005-06-09,46.2022222
2005-06-10,46.18073348
2005-06-13,46.15924791
2005-06-14,46.1377655
2005-06-15,46.11628624
2005-06-16,46.09481015
2005-06-17,46.07333721
2005-06-20,46.05186743
2005-06-21,46.0304008
2005-06-22,46.00893733
2005-06-23,45.98747701
2005-06-24,45.96601984
2005-06-27,45.94456584
2005-06-28,45.92311498
2005-06-29,45.90166728
2005-06-30,45.88022272
2005-07-01,45.8636624
2005-07-04,45.84710396
2005-07-05,45.8305474
2005-07-06,45.81399271
2005-07-07,45.79743991
2005-07-08,45.78088899
2005-07-11,45.76433994
2005-07-12,45.74779277
2005-07-13,45.73124749
2005-07-14,45.71470407
2005-07-15,45.69816254
2005-07-18,45.68162289
2005-07-19,45.66508511
2005-07-20,45.64854921
2005-07-21,45.63201519
2005-07-22,45.61548304
2005-07-25,45.59895277
2005-07-26,45.58242438
2005-07-27,45.56589787
2005-07-28,45.54937323
2005-07-29,45.53285046
2005-08-01,45.50121886
2005-08-02,45.46959413
2005-08-03,45.43797627
2005-08-04,45.40636529
2005-08-05,45.37476117
2005-08-08,45.34316393
2005-08-09,45.31157355
2005-08-10,45.27999004
2005-08-11,45.2484134
2005-08-12,45.21684361
2005-08-15,45.18528069
2005-08-16,45.15372463
2005-08-17,45.12217543
2005-08-18,45.09063308
2005-08-19,45.0590976
2005-08-22,45.02756896
2005-08-23,44.99604718
2005-08-24,44.96453225
2005-08-25,44.93302417
2005-08-26,44.90152293
2005-08-29,44.87002855
2005-08-30,44.83854101
2005-08-31,44.80706031
2005-09-01,44.78141197
2005-09-02,44.75576817
2005-09-05,44.73012891
2005-09-06,44.70449419
2005-09-08,44.67886401
2005-09-09,44.65323838
2005-09-12,44.62761728
2005-09-13,44.60200072
2005-09-14,44.5763887
2005-09-15,44.55078121
2005-09-16,44.52517826
2005-09-19,44.49957984
2005-09-20,44.47398596
2005-09-21,44.44839661
2005-09-22,44.42281179
2005-09-23,44.39723151
2005-09-26,44.37165576
2005-09-27,44.34608453
2005-09-28,44.32051784
2005-09-29,44.29495567
2005-09-30,44.26939803
2005-10-03,44.29816856
2005-10-04,44.32694483
2005-10-05,44.35572684
2005-10-06,44.38451459
2005-10-07,44.41330807
2005-10-10,44.4421073
2005-10-11,44.47091228
2005-10-13,44.49972299
2005-10-14,44.52853946
2005-10-17,44.55736167
2005-10-18,44.58618962
2005-10-19,44.61502333
2005-10-20,44.64386279
2005-10-21,44.67270799
2005-10-24,44.70155895
2005-10-25,44.73041567
2005-10-26,44.75927814
2005-10-27,44.78814636
2005-10-28,44.81702034
2005-10-31,44.84590008
2005-11-01,44.86517563
2005-11-03,44.88445374
2005-11-04,44.90373441
2005-11-07,44.92301766
2005-11-08,44.94230347
2005-11-09,44.96159184
2005-11-10,44.98088278
2005-11-11,45.00017629
2005-11-14,45.01947237
2005-11-16,45.03877101
2005-11-17,45.05807223
2005-11-18,45.07737601
2005-11-21,45.09668236
2005-11-22,45.11599128
2005-11-23,45.13530277
2005-11-24,45.15461682
2005-11-25,45.17393345
2005-11-28,45.19325265
2005-11-29,45.21257442
2005-11-30,45.23189877
2005-12-01,45.23141464
2005-12-02,45.23093051
2005-12-05,45.23044638
2005-12-06,45.22996226
2005-12-07,45.22947813
2005-12-08,45.22899401
2005-12-09,45.22850989
2005-12-12,45.22802577
2005-12-13,45.22754166
2005-12-14,45.22705754
2005-12-15,45.22657343
2005-12-16,45.22608932
2005-12-19,45.22560521
2005-12-20,45.2251211
2005-12-21,45.22463699
2005-12-22,45.22415288
2005-12-23,45.22366878
2005-12-26,45.22318468
2005-12-27,45.22270058
2005-12-28,45.22221648
2005-12-29,45.22173238
2006-01-02,45.2660702
2006-01-03,45.31042156
2006-01-04,45.35478646
2006-01-05,45.3991649
2006-01-06,45.44355689
2006-01-09,45.48796244
2006-01-10,45.53238154
2006-01-11,45.5768142
2006-01-12,45.62126043
2006-01-13,45.66572023
2006-01-16,45.71019361
2006-01-17,45.75468056
2006-01-18,45.7991811
2006-01-19,45.84369522
2006-01-20,45.88822293
2006-01-23,45.93276424
2006-01-24,45.97731914
2006-01-26,46.02188765
2006-01-27,46.06646977
2006-01-30,46.1110655
2006-01-31,46.15567484
2006-02-01,46.156162
2006-02-02,46.15664917
2006-02-03,46.15713633
2006-02-06,46.1576235
2006-02-07,46.15811067
2006-02-08,46.15859784
2006-02-09,46.15908501
2006-02-10,46.15957218
2006-02-13,46.16005936
2006-02-14,46.16054653
2006-02-15,46.16103371
2006-02-16,46.16152089
2006-02-17,46.16200807
2006-02-20,46.16249526
2006-02-21,46.16298244
2006-02-22,46.16346963
2006-02-23,46.16395682
2006-02-24,46.16444401
2006-03-01,46.15322559
2006-03-02,46.14200803
2006-03-03,46.13079134
2006-03-06,46.1195755
2006-03-07,46.10836053
2006-03-08,46.09714642
2006-03-09,46.08593317
2006-03-10,46.07472078
2006-03-13,46.06350925
2006-03-14,46.05229858
2006-03-15,46.04108877
2006-03-16,46.02987982
2006-03-17,46.01867173
2006-03-20,46.0074645
2006-03-21,45.99625813
2006-03-22,45.98505262
2006-03-23,45.97384798
2006-03-24,45.96264419
2006-03-27,45.95144126
2006-03-28,45.94023919
2006-03-29,45.92903798
2006-03-30,45.91783763
2006-03-31,45.90663814
2006-04-03,45.88616963
2006-04-04,45.865704
2006-04-05,45.84524123
2006-04-06,45.82478133
2006-04-07,45.8043243
2006-04-10,45.78387014
2006-04-11,45.76341886
2006-04-12,45.74297044
2006-04-13,45.72252489
2006-04-17,45.70208221
2006-04-18,45.68164239
2006-04-19,45.66120544
2006-04-20,45.64077136
2006-04-24,45.62034015
2006-04-25,45.5999118
2006-04-26,45.57948632
2006-04-27,45.55906371
2006-04-28,45.53864395
2006-05-02,45.55704507
2006-05-03,45.57544852
2006-05-04,45.5938543
2006-05-05,45.6122624
2006-05-08,45.63067282
2006-05-09,45.64908558
2006-05-10,45.66750066
2006-05-11,45.68591808
2006-05-12,45.70433782
2006-05-15,45.72275989
2006-05-16,45.74118429
2006-05-17,45.75961101
2006-05-18,45.77804007
2006-05-19,45.79647146
2006-05-22,45.81490518
2006-05-23,45.83334123
2006-05-24,45.85177961
2006-05-25,45.87022032
2006-05-26,45.88866336
2006-05-29,45.90710874
2006-05-30,45.92555644
2006-05-31,45.94400648
2006-06-01,45.98036087
2006-06-02,46.01672431
2006-06-05,46.05309681
2006-06-06,46.08947837
2006-06-07,46.125869
2006-06-08,46.16226869
2006-06-09,46.19867744
2006-06-12,46.23509527
2006-06-13,46.27152216
2006-06-14,46.30795813
2006-06-16,46.34440318
2006-06-19,46.3808573
2006-06-20,46.41732051
2006-06-21,46.4537928
2006-06-22,46.49027417
2006-06-23,46.52676463
2006-06-26,46.56326418
2006-06-27,46.59977282
2006-06-28,46.63629056
2006-06-29,46.67281739
2006-06-30,46.70935333
2006-07-03,46.71814824
2006-07-04,46.72694368
2006-07-05,46.73573964
2006-07-06,46.74453614
2006-07-07,46.75333316
2006-07-10,46.76213071
2006-07-11,46.77092878
2006-07-12,46.77972739
2006-07-13,46.78852652
2006-07-14,46.79732617
2006-07-17,46.80612636
2006-07-18,46.81492707
2006-07-19,46.82372831
2006-07-20,46.83253008
2006-07-21,46.84133238
2006-07-24,46.8501352
2006-07-25,46.85893855
2006-07-26,46.86774243
2006-07-27,46.87654684
2006-07-28,46.88535178
2006-07-31,46.89415724
2006-08-01,46.91224186
2006-08-02,46.93032872
2006-08-03,46.94841779
2006-08-04,46.9665091
2006-08-07,46.98460263
2006-08-08,47.00269839
2006-08-09,47.02079638
2006-08-10,47.0388966
2006-08-11,47.05699904
2006-08-14,47.07510372
2006-08-15,47.09321062
2006-08-16,47.11131975
2006-08-17,47.12943111
2006-08-18,47.1475447
2006-08-21,47.16566052
2006-08-22,47.18377857
2006-08-23,47.20189885
2006-08-24,47.22002137
2006-08-25,47.23814611
2006-08-28,47.25627308
2006-08-29,47.27440229
2006-08-30,47.29253373
2006-08-31,47.3106674
2006-09-01,47.32488751
2006-09-04,47.33910899
2006-09-05,47.35333185
2006-09-06,47.36755607
2006-09-08,47.38178167
2006-09-11,47.39600865
2006-09-12,47.410237
2006-09-13,47.42446672
2006-09-14,47.43869781
2006-09-15,47.45293028
2006-09-18,47.46716412
2006-09-19,47.48139934
2006-09-20,47.49563593
2006-09-21,47.50987389
2006-09-22,47.52411323
2006-09-25,47.53835395
2006-09-26,47.55259603
2006-09-27,47.5668395
2006-09-28,47.58108433
2006-09-29,47.59533055
2006-10-02,47.61840145
2006-10-03,47.64147596
2006-10-04,47.66455407
2006-10-05,47.68763579
2006-10-06,47.71072112
2006-10-09,47.73381006
2006-10-10,47.75690261
2006-10-11,47.77999877
2006-10-13,47.80309853
2006-10-16,47.82620191
2006-10-17,47.8493089
2006-10-18,47.8724195
2006-10-19,47.89553371
2006-10-20,47.91865154
2006-10-23,47.94177298
2006-10-24,47.96489804
2006-10-25,47.98802671
2006-10-26,48.01115899
2006-10-27,48.03429489
2006-10-30,48.05743441
2006-10-31,48.08057754
2006-11-01,48.11746414
2006-11-03,48.15435993
2006-11-06,48.19126492
2006-11-07,48.22817909
2006-11-08,48.26510246
2006-11-09,48.30203503
2006-11-10,48.33897679
2006-11-13,48.37592776
2006-11-14,48.41288794
2006-11-16,48.44985732
2006-11-17,48.48683591
2006-11-21,48.52382371
2006-11-22,48.56082072
2006-11-23,48.59782695
2006-11-24,48.6348424
2006-11-27,48.67186707
2006-11-28,48.70890096
2006-11-29,48.74594408
2006-11-30,48.78299642
2006-12-01,48.79884211
2006-12-04,48.81468949
2006-12-05,48.83053856
2006-12-06,48.84638932
2006-12-07,48.86224176
2006-12-08,48.87809589
2006-12-11,48.89395171
2006-12-12,48.90980922
2006-12-13,48.92566842
2006-12-14,48.9415293
2006-12-15,48.95739188
2006-12-18,48.97325614
2006-12-19,48.9891221
2006-12-20,49.00498974
2006-12-21,49.02085908
2006-12-22,49.0367301
2006-12-26,49.05260282
2006-12-27,49.06847722
2006-12-28,49.08435332
2007-01-02,49.10914086
2007-01-03,49.13393252
2007-01-04,49.15872831
2007-01-05,49.18352821
2007-01-08,49.20833224
2007-01-09,49.2331404
2007-01-10,49.25795267
2007-01-11,49.28276908
2007-01-12,49.30758961
2007-01-15,49.33241426
2007-01-16,49.35724305
2007-01-17,49.38207596
2007-01-18,49.406913
2007-01-19,49.43175417
2007-01-22,49.45659948
2007-01-23,49.48144891
2007-01-24,49.50630247
2007-01-26,49.53116017
2007-01-29,49.556022
2007-01-30,49.58088796
2007-01-31,49.60575805
2007-02-01,49.61920503
2007-02-02,49.63265322
2007-02-05,49.64610262
2007-02-06,49.65955322
2007-02-07,49.67300503
2007-02-08,49.68645806
2007-02-09,49.69991229
2007-02-12,49.71336773
2007-02-13,49.72682438
2007-02-14,49.74028224
2007-02-15,49.75374131
2007-02-16,49.76720159
2007-02-20,49.78066308
2007-02-21,49.79412577
2007-02-22,49.80758968
2007-02-23,49.8210548
2007-02-26,49.83452113
2007-02-27,49.84798867
2007-02-28,49.86145742
2007-03-01,49.87841387
2007-03-02,49.89537224
2007-03-05,49.91233253
2007-03-06,49.92929473
2007-03-07,49.94625886
2007-03-08,49.9632249
2007-03-09,49.98019287
2007-03-12,49.99716275
2007-03-13,50.01413456
2007-03-14,50.03110828
2007-03-15,50.04808393
2007-03-16,50.06506149
2007-03-19,50.08204098
2007-03-20,50.09902239
2007-03-21,50.11600572
2007-03-22,50.13299097
2007-03-23,50.14997814
2007-03-26,50.16696724
2007-03-27,50.18395825
2007-03-28,50.20095119
2007-03-29,50.21794606
2007-03-30,50.23494284
2007-04-02,50.23694559
2007-04-03,50.23894836
2007-04-04,50.24095116
2007-04-05,50.24295398
2007-04-09,50.24495684
2007-04-10,50.24695972
2007-04-11,50.24896262
2007-04-12,50.25096555
2007-04-13,50.25296851
2007-04-16,50.2549715
2007-04-17,50.25697451
2007-04-18,50.25897755
2007-04-19,50.26098062
2007-04-20,50.26298371
2007-04-23,50.26498683
2007-04-24,50.26698997
2007-04-25,50.26899315
2007-04-26,50.27099634
2007-04-27,50.27299957
2007-04-30,50.27500282
2007-05-02,50.2770061
2007-05-03,50.27900941
2007-05-04,50.28101274
2007-05-07,50.2830161
2007-05-08,50.28501949
2007-05-09,50.2870229
2007-05-10,50.28902634
2007-05-11,50.29102981
2007-05-14,50.2930333
2007-05-15,50.29503682
2007-05-16,50.29704037
2007-05-17,50.29904394
2007-05-18,50.30104754
2007-05-21,50.30305117
2007-05-22,50.30505482
2007-05-23,50.3070585
2007-05-24,50.30906221
2007-05-25,50.31106594
2007-05-28,50.3130697
2007-05-29,50.31507349
2007-05-30,50.3170773
2007-05-31,50.31908114
2007-06-01,50.33209245
2007-06-04,50.34510489
2007-06-05,50.35811845
2007-06-06,50.37113314
2007-06-08,50.38414895
2007-06-11,50.3971659
2007-06-12,50.41018397
2007-06-13,50.42320316
2007-06-14,50.43622348
2007-06-15,50.44924493
2007-06-18,50.46226751
2007-06-19,50.47529121
2007-06-20,50.48831605
2007-06-21,50.50134201
2007-06-22,50.51436909
2007-06-25,50.52739731
2007-06-26,50.54042665
2007-06-27,50.55345712
2007-06-28,50.56648871
2007-06-29,50.57952144
2007-07-02,50.59355654
2007-07-03,50.60759295
2007-07-04,50.62163067
2007-07-05,50.6356697
2007-07-06,50.64971004
2007-07-10,50.66375169
2007-07-11,50.67779464
2007-07-12,50.6918389
2007-07-13,50.70588448
2007-07-16,50.71993136
2007-07-17,50.73397955
2007-07-18,50.74802905
2007-07-19,50.76207986
2007-07-20,50.77613198
2007-07-23,50.79018541
2007-07-24,50.80424015
2007-07-25,50.81829619
2007-07-26,50.83235355
2007-07-27,50.84641222
2007-07-30,50.8604722
2007-07-31,50.87453349
2007-08-01,50.92358721
2007-08-02,50.97265688
2007-08-03,51.02174251
2007-08-06,51.07084409
2007-08-07,51.11996163
2007-08-08,51.16909515
2007-08-09,51.21824464
2007-08-10,51.26741011
2007-08-13,51.31659157
2007-08-14,51.36578901
2007-08-15,51.41500245
2007-08-16,51.4642319
2007-08-17,51.51347735
2007-08-20,51.5627388
2007-08-21,51.61201628
2007-08-22,51.66130978
2007-08-23,51.7106193
2007-08-24,51.75994486
2007-08-27,51.80928645
2007-08-28,51.85864409
2007-08-29,51.90801777
2007-08-30,51.95740751
2007-08-31,52.0068133
2007-09-03,52.07177211
2007-09-04,52.13675867
2007-09-05,52.20177301
2007-09-06,52.26681513
2007-09-10,52.33188504
2007-09-11,52.39698276
2007-09-12,52.46210831
2007-09-13,52.52726168
2007-09-14,52.59244289
2007-09-17,52.65765196
2007-09-18,52.7228889
2007-09-19,52.78815371
2007-09-20,52.85344642
2007-09-21,52.91876702
2007-09-24,52.98411554
2007-09-25,53.04949199
2007-09-26,53.11489638
2007-09-27,53.18032871
2007-09-28,53.24578901
2007-10-01,53.29915469
2007-10-02,53.35253896
2007-10-03,53.40594182
2007-10-04,53.45936327
2007-10-05,53.51280333
2007-10-08,53.56626199
2007-10-09,53.61973928
2007-10-10,53.67323518
2007-10-11,53.72674972
2007-10-15,53.78028289
2007-10-16,53.8338347
2007-10-17,53.88740516
2007-10-18,53.94099428
2007-10-19,53.99460205
2007-10-22,54.0482285
2007-10-23,54.10187362
2007-10-24,54.15553742
2007-10-25,54.20921991
2007-10-26,54.2629211
2007-10-29,54.31664098
2007-10-30,54.37037957
2007-10-31,54.42413688
2007-11-01,54.45953651
2007-11-05,54.49494426
2007-11-06,54.53036012
2007-11-07,54.56578411
2007-11-08,54.60121621
2007-11-09,54.63665644
2007-11-12,54.67210479
2007-11-13,54.70756127
2007-11-14,54.74302587
2007-11-16,54.77849861
2007-11-19,54.81397947
2007-11-21,54.84946847
2007-11-22,54.88496561
2007-11-23,54.92047088
2007-11-26,54.95598429
2007-11-27,54.99150584
2007-11-28,55.02703554
2007-11-29,55.06257338
2007-11-30,55.09811936
2007-12-03,55.18834505
2007-12-04,55.27862322
2007-12-05,55.3689539
2007-12-06,55.45933714
2007-12-07,55.54977296
2007-12-10,55.64026138
2007-12-11,55.73080245
2007-12-12,55.82139618
2007-12-13,55.91204262
2007-12-14,56.00274179
2007-12-17,56.09349372
2007-12-18,56.18429844
2007-12-19,56.27515599
2007-12-20,56.3660664
2007-12-21,56.45702969
2007-12-26,56.54804589
2007-12-27,56.63911505
2007-12-28,56.73023718
2008-01-02,56.78688462
2008-01-03,56.84355253
2008-01-04,56.90024092
2008-01-07,56.95694981
2008-01-08,57.01367919
2008-01-09,57.07042907
2008-01-10,57.12719947
2008-01-11,57.18399038
2008-01-14,57.24080182
2008-01-15,57.2976338
2008-01-16,57.35448631
2008-01-17,57.41135938
2008-01-18,57.468253
2008-01-21,57.52516718
2008-01-22,57.58210193
2008-01-23,57.63905726
2008-01-24,57.69603318
2008-01-28,57.75302969
2008-01-29,57.8100468
2008-01-30,57.86708451
2008-01-31,57.92414285
2008-02-01,57.95197156
2008-02-06,57.97980517
2008-02-07,58.00764369
2008-02-08,58.03548711
2008-02-11,58.06333544
2008-02-12,58.09118868
2008-02-13,58.11904682
2008-02-14,58.14690988
2008-02-15,58.17477784
2008-02-18,58.20265071
2008-02-19,58.2305285
2008-02-20,58.2584112
2008-02-21,58.28629881
2008-02-22,58.31419134
2008-02-25,58.34208878
2008-02-26,58.36999114
2008-02-27,58.39789841
2008-02-28,58.4258106
2008-02-29,58.45372771
2008-03-03,58.49267385
2008-03-04,58.53162955
2008-03-05,58.57059483
2008-03-06,58.60956969
2008-03-07,58.64855412
2008-03-10,58.68754814
2008-03-11,58.72655175
2008-03-12,58.76556494
2008-03-13,58.80458771
2008-03-14,58.84362008
2008-03-17,58.88266205
2008-03-18,58.92171361
2008-03-19,58.96077476
2008-03-20,58.99984552
2008-03-24,59.03892589
2008-03-25,59.07801585
2008-03-26,59.11711543
2008-03-27,59.15622461
2008-03-28,59.19534341
2008-03-31,59.23447182
2008-04-01,59.27097416
2008-04-02,59.30748487
2008-04-03,59.34400394
2008-04-04,59.38053139
2008-04-07,59.41706721
2008-04-08,59.4536114
2008-04-09,59.49016397
2008-04-10,59.52672493
2008-04-11,59.56329426
2008-04-14,59.59987197
2008-04-15,59.63645807
2008-04-16,59.67305256
2008-04-17,59.70965544
2008-04-18,59.7462667
2008-04-22,59.78288636
2008-04-23,59.81951442
2008-04-24,59.85615087
2008-04-25,59.89279572
2008-04-28,59.92944897
2008-04-29,59.96611062
2008-04-30,60.00278067
2008-05-02,60.0879876
2008-05-05,60.17323991
2008-05-06,60.25853762
2008-05-07,60.34388075
2008-05-08,60.42926933
2008-05-09,60.51470338
2008-05-12,60.60018292
2008-05-13,60.68570799
2008-05-14,60.7712786
2008-05-15,60.85689479
2008-05-16,60.94255656
2008-05-19,61.02826396
2008-05-20,61.11401699
2008-05-21,61.19981569
2008-05-23,61.28566009
2008-05-26,61.37155019
2008-05-27,61.45748604
2008-05-28,61.54346765
2008-05-29,61.62949505
2008-05-30,61.71556826
2008-06-02,61.82129218
2008-06-03,61.92708521
2008-06-04,62.0329474
2008-06-05,62.13887881
2008-06-06,62.24487947
2008-06-09,62.35094943
2008-06-10,62.45708873
2008-06-11,62.56329742
2008-06-12,62.66957555
2008-06-13,62.77592316
2008-06-16,62.8823403
2008-06-17,62.98882701
2008-06-18,63.09538333
2008-06-19,63.20200932
2008-06-20,63.30870502
2008-06-23,63.41547047
2008-06-24,63.52230572
2008-06-25,63.62921081
2008-06-26,63.7361858
2008-06-27,63.84323072
2008-06-30,63.95034562
2008-07-01,64.04572094
2008-07-02,64.14115173
2008-07-03,64.23663805
2008-07-04,64.33217991
2008-07-07,64.42777735
2008-07-08,64.5234304
2008-07-10,64.6191391
2008-07-11,64.71490347
2008-07-14,64.81072355
2008-07-15,64.90659938
2008-07-16,65.00253098
2008-07-17,65.09851838
2008-07-18,65.19456163
2008-07-21,65.29066074
2008-07-22,65.38681576
2008-07-23,65.48302672
2008-07-24,65.57929364
2008-07-25,65.67561657
2008-07-28,65.77199553
2008-07-29,65.86843056
2008-07-30,65.96492169
2008-07-31,66.06146895
2008-08-01,66.04372827
2008-08-04,66.02598949
2008-08-05,66.0082526
2008-08-06,65.99051761
2008-08-07,65.97278451
2008-08-08,65.95505331
2008-08-11,65.937324
2008-08-12,65.91959659
2008-08-13,65.90187107
2008-08-14,65.88414744
2008-08-15,65.8664257
2008-08-18,65.84870586
2008-08-19,65.83098792
2008-08-20,65.81327186
2008-08-21,65.7955577
2008-08-22,65.77784543
2008-08-25,65.76013505
2008-08-26,65.74242657
2008-08-27,65.72471997
2008-08-28,65.70701527
2008-08-29,65.68931246
2008-09-01,65.69538451
2008-09-02,65.70145678
2008-09-03,65.70752927
2008-09-04,65.71360198
2008-09-05,65.71967492
2008-09-08,65.72574808
2008-09-09,65.73182146
2008-09-10,65.73789507
2008-09-11,65.7439689
2008-09-12,65.75004295
2008-09-15,65.75611722
2008-09-16,65.76219171
2008-09-17,65.76826643
2008-09-18,65.77434137
2008-09-19,65.78041654
2008-09-22,65.78649192
2008-09-23,65.79256753
2008-09-24,65.79864336
2008-09-25,65.80471942
2008-09-26,65.81079569
2008-09-29,65.81687219
2008-09-30,65.82294891
2008-10-01,65.8768628
2008-10-02,65.93079422
2008-10-03,65.98474317
2008-10-06,66.03870966
2008-10-07,66.09269369
2008-10-08,66.14669528
2008-10-09,66.20071443
2008-10-10,66.25475114
2008-10-13,66.30880542
2008-10-14,66.36287727
2008-10-15,66.4169667
2008-10-16,66.47107372
2008-10-17,66.52519833
2008-10-20,66.57934054
2008-10-21,66.63350035
2008-10-22,66.68767777
2008-10-23,66.74187281
2008-10-24,66.79608547
2008-10-27,66.85031575
2008-10-28,66.90456366
2008-10-29,66.95882921
2008-10-30,67.01311241
2008-10-31,67.06741325
2008-11-03,67.08853635
2008-11-04,67.10966212
2008-11-05,67.13079057
2008-11-06,67.15192168
2008-11-07,67.17305547
2008-11-10,67.19419193
2008-11-11,67.21533106
2008-11-12,67.23647286
2008-11-13,67.25761734
2008-11-14,67.27876449
2008-11-17,67.29991431
2008-11-18,67.32106681
2008-11-19,67.34222198
2008-11-21,67.36337983
2008-11-24,67.38454035
2008-11-25,67.40570355
2008-11-26,67.42686942
2008-11-27,67.44803797
2008-11-28,67.4692092
2008-12-01,67.46194763
2008-12-02,67.45468639
2008-12-03,67.44742545
2008-12-04,67.44016483
2008-12-05,67.43290453
2008-12-08,67.42564454
2008-12-09,67.41838487
2008-12-10,67.41112551
2008-12-11,67.40386647
2008-12-12,67.39660774
2008-12-15,67.38934932
2008-12-16,67.38209122
2008-12-17,67.37483344
2008-12-18,67.36757597
2008-12-19,67.36031881
2008-12-22,67.35306197
2008-12-23,67.34580544
2008-12-26,67.33854923
2008-12-29,67.33129333
2008-12-30,67.32403775
2009-01-02,67.29944455
2009-01-05,67.27485496
2009-01-06,67.25026899
2009-01-07,67.22568664
2009-01-08,67.20110789
2009-01-09,67.17653276
2009-01-12,67.15196124
2009-01-13,67.12739333
2009-01-14,67.10282903
2009-01-15,67.07826835
2009-01-16,67.05371127
2009-01-19,67.0291578
2009-01-20,67.00460794
2009-01-21,66.98006169
2009-01-22,66.95551905
2009-01-23,66.93098001
2009-01-26,66.90644458
2009-01-27,66.88191276
2009-01-28,66.85738455
2009-01-29,66.83285993
2009-01-30,66.80833893
2009-02-02,66.82277751
2009-02-03,66.83721735
2009-02-04,66.85165844
2009-02-05,66.86610077
2009-02-06,66.88054436
2009-02-09,66.89498919
2009-02-10,66.90943528
2009-02-11,66.92388262
2009-02-12,66.9383312
2009-02-13,66.95278104
2009-02-16,66.96723213
2009-02-17,66.98168447
2009-02-18,66.99613806
2009-02-19,67.0105929
2009-02-20,67.025049
2009-02-25,67.03950634
2009-02-26,67.05396494
2009-02-27,67.06842478
2009-03-02,67.02706646
2009-03-03,66.98571837
2009-03-04,66.94438052
2009-03-05,66.9030529
2009-03-06,66.86173552
2009-03-09,66.82042836
2009-03-10,66.77913142
2009-03-11,66.73784471
2009-03-12,66.69656822
2009-03-13,66.65530195
2009-03-16,66.6140459
2009-03-17,66.57280005
2009-03-18,66.53156442
2009-03-19,66.490339
2009-03-20,66.44912378
2009-03-23,66.40791876
2009-03-24,66.36672395
2009-03-25,66.32553933
2009-03-26,66.28436491
2009-03-27,66.24320068
2009-03-30,66.20204664
2009-03-31,66.16090279
2009-04-01,66.15258872
2009-04-02,66.14427506
2009-04-03,66.13596181
2009-04-06,66.12764899
2009-04-07,66.11933658
2009-04-08,66.11102458
2009-04-09,66.102713
2009-04-13,66.09440184
2009-04-14,66.08609109
2009-04-15,66.07778076
2009-04-16,66.06947085
2009-04-17,66.06116135
2009-04-20,66.05285227
2009-04-22,66.0445436
2009-04-23,66.03623534
2009-04-24,66.02792751
2009-04-27,66.01962009
2009-04-28,66.01131308
2009-04-29,66.00300649
2009-04-30,65.99470032
2009-05-04,65.9908258
2009-05-05,65.98695137
2009-05-06,65.98307703
2009-05-07,65.97920278
2009-05-08,65.97532862
2009-05-11,65.97145455
2009-05-12,65.96758057
2009-05-13,65.96370669
2009-05-14,65.95983289
2009-05-15,65.95595918
2009-05-18,65.95208556
2009-05-19,65.94821204
2009-05-20,65.9443386
2009-05-21,65.94046526
2009-05-22,65.936592
2009-05-25,65.93271884
2009-05-26,65.92884576
2009-05-27,65.92497278
2009-05-28,65.92109989
2009-05-29,65.91722709
2009-06-01,65.91169384
2009-06-02,65.90616077
2009-06-03,65.90062789
2009-06-04,65.8950952
2009-06-05,65.88956268
2009-06-08,65.88403036
2009-06-09,65.87849822
2009-06-10,65.87296626
2009-06-12,65.86743449
2009-06-15,65.8619029
2009-06-16,65.85637149
2009-06-17,65.85084027
2009-06-18,65.84530924
2009-06-19,65.83977839
2009-06-22,65.83424772
2009-06-23,65.82871724
2009-06-24,65.82318694
2009-06-25,65.81765683
2009-06-26,65.8121269
2009-06-29,65.80659716
2009-06-30,65.8010676
2009-07-01,65.77725325
2009-07-02,65.75344232
2009-07-03,65.72963481
2009-07-06,65.70583072
2009-07-07,65.68203004
2009-07-08,65.65823279
2009-07-10,65.63443896
2009-07-13,65.61064854
2009-07-14,65.58686154
2009-07-15,65.56307796
2009-07-16,65.53929779
2009-07-17,65.51552104
2009-07-20,65.4917477
2009-07-21,65.46797778
2009-07-22,65.44421127
2009-07-23,65.42044817
2009-07-24,65.39668849
2009-07-27,65.37293222
2009-07-28,65.34917937
2009-07-29,65.32542992
2009-07-30,65.30168389
2009-07-31,65.27794127
2009-08-03,65.25807332
2009-08-04,65.23820776
2009-08-05,65.2183446
2009-08-06,65.19848382
2009-08-07,65.17862542
2009-08-10,65.15876942
2009-08-11,65.1389158
2009-08-12,65.11906456
2009-08-13,65.09921572
2009-08-14,65.07936926
2009-08-17,65.05952518
2009-08-18,65.03968349
2009-08-19,65.01984419
2009-08-20,65.00000727
2009-08-21,64.98017274
